mp_id,full_name,post_name,unit_name,post_title
21012,Володiна Дар'я Артемiвна,Заступник керiвника групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Вiрменiя,Заступник керiвника групи з мiжпарламентських зв'язкiв з Республiкою Вiрменiя
21012,Володiна Дар'я Артемiвна,Спiвголова групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Iталiйською Республiкою,Спiвголова групи з мiжпарламентських зв'язкiв з Iталiйською Республiкою
21013,Волошин Олег Анатолiйович,Заступник голови Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань iнтеграцiї України з Європейським Союзом,Заступник голови Комiтету Верховної Ради України з питань iнтеграцiї України з Європейським Союзом
21013,Волошин Олег Анатолiйович,Член депутатської фракцiї,"Фракцiя Полiтичної партiї ""ОПОЗИЦIЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховнiй Радi України","Член депутатської фракцiї Полiтичної партiї ""ОПОЗИЦIЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховнiй Радi України"
21013,Волошин Олег Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Королiвством Бельгiя,Член групи з мiжпарламентських зв'язкiв з Королiвством Бельгiя
21013,Волошин Олег Анатолiйович,Заступник члена Постiйної делегацiї в мiжпарламентськiй органiзацiї,Постiйна делегацiя у Парламентськiй асамблеї Ради Європи,Заступник члена Постiйної делегацiї у Парламентськiй асамблеї Ради Європи
21013,Волошин Олег Анатолiйович,Заступник керiвника групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Мексиканськими Сполученими Штатами,Заступник керiвника групи з мiжпарламентських зв'язкiв з Мексиканськими Сполученими Штатами
21013,Волошин Олег Анатолiйович,Заступник спiвголови групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Федеративною Республiкою Нiмеччина,Заступник спiвголови групи з мiжпарламентських зв'язкiв з Федеративною Республiкою Нiмеччина
21013,Волошин Олег Анатолiйович,Заступник Голови Української частини в мiжпарламентськiй органiзацiї,Українська частина Парламентського комiтету Української частини Парламентського комiтету асоцiацiї,Заступник Голови Української частини Парламентського комiтету Української частини Парламентського комiтету асоцiацiї
21013,Волошин Олег Анатолiйович,Заступник спiвголови групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Заступник спiвголови групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
21014,Воронов Володимир Анатолiйович,Голова пiдкомiтету Комiтету Верховної Ради України,"Пiдкомiтет з питань раннього розвитку та дошкiльної освiти Комiтету Верховної Ради України з питань освiти, науки та iнновацiй","Голова пiдкомiтету з питань раннього розвитку та дошкiльної освiти Комiтету Верховної Ради України з питань освiти, науки та iнновацiй"
21014,Воронов Володимир Анатолiйович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Королiвством Швецiя,Член групи з мiжпарламентських зв'язкiв з Королiвством Швецiя
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Фiнляндською Республiкою,Член групи з мiжпарламентських зв'язкiв з Фiнляндською Республiкою
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
21014,Воронов Володимир Анатолiйович,Спiвголова групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Швейцарською Конфедерацiєю,Спiвголова групи з мiжпарламентських зв'язкiв з Швейцарською Конфедерацiєю
21014,Воронов Володимир Анатолiйович,Член Постiйної делегацiї в мiжпарламентськiй органiзацiї,Постiйна делегацiя у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi,Член Постiйної делегацiї у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Федеративною Республiкою Нiмеччина,Член групи з мiжпарламентських зв'язкiв з Федеративною Республiкою Нiмеччина
21014,Воронов Володимир Анатолiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Японiєю,Член групи з мiжпарламентських зв'язкiв з Японiєю
21015,Воронько Олег Євгенiйович,Член Комiтету Верховної Ради України,"Комiтет Верховної Ради України з питань фiнансiв, податкової та митної полiтики","Член Комiтету Верховної Ради України з питань фiнансiв, податкової та митної полiтики"
21015,Воронько Олег Євгенiйович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21015,Воронько Олег Євгенiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Словенiя,Член групи з мiжпарламентських зв'язкiв з Республiкою Словенiя
21015,Воронько Олег Євгенiйович,Керiвник групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Куба,Керiвник групи з мiжпарламентських зв'язкiв з Республiкою Куба
21015,Воронько Олег Євгенiйович,Член Української частини в мiжпарламентськiй органiзацiї,Українська частина Парламентської асамблеї України i Республiки Польща,Член Української частини Парламентської асамблеї України i Республiки Польща
21016,Гайду Олександр Васильович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21016,Гайду Олександр Васильович,Голова пiдкомiтету Комiтету Верховної Ради України,Пiдкомiтет з питань iнновацiй та iнфраструктури в сферi агропромислового комплексу Комiтету Верховної Ради України з питань аграрної та земельної полiтики,Голова пiдкомiтету з питань iнновацiй та iнфраструктури в сферi агропромислового комплексу Комiтету Верховної Ради України з питань аграрної та земельної полiтики
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Японiєю,Член групи з мiжпарламентських зв'язкiв з Японiєю
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Об'єднаними Арабськими Емiратами,Член групи з мiжпарламентських зв'язкiв з Об'єднаними Арабськими Емiратами
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Казахстан,Член групи з мiжпарламентських зв'язкiв з Республiкою Казахстан
21016,Гайду Олександр Васильович,Член Постiйної делегацiї в мiжпарламентськiй органiзацiї,Постiйна делегацiя у Парламентськiй асамблеї ГУАМ,Член Постiйної делегацiї у Парламентськiй асамблеї ГУАМ
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Швейцарською Конфедерацiєю,Член групи з мiжпарламентських зв'язкiв з Швейцарською Конфедерацiєю
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Австрiйською Республiкою,Член групи з мiжпарламентських зв'язкiв з Австрiйською Республiкою
21016,Гайду Олександр Васильович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
21017,Галайчук Вадим Сергiйович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21017,Галайчук Вадим Сергiйович,Член Комiсiї,Тимчасова спецiальна комiсiя Верховної Ради України з питань правового статусу ветеранiв вiйни,Член тимчасової спецiальної комiсiї Верховної Ради України з питань правового статусу ветеранiв вiйни
21017,Галайчук Вадим Сергiйович,Перший заступник голови Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань iнтеграцiї України з Європейським Союзом,Перший заступник голови Комiтету Верховної Ради України з питань iнтеграцiї України з Європейським Союзом
21017,Галайчук Вадим Сергiйович,Заступник спiвголови групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Австралiєю,Заступник спiвголови групи з мiжпарламентських зв'язкiв з Австралiєю
21017,Галайчук Вадим Сергiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Хорватiя,Член групи з мiжпарламентських зв'язкiв з Республiкою Хорватiя
21017,Галайчук Вадим Сергiйович,Спiвголова групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Малайзiєю,Спiвголова групи з мiжпарламентських зв'язкiв з Малайзiєю
21017,Галайчук Вадим Сергiйович,Член Постiйної делегацiї в мiжпарламентськiй органiзацiї,Постiйна делегацiя у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi,Член Постiйної делегацiї у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi
21017,Галайчук Вадим Сергiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Грузiєю,Член групи з мiжпарламентських зв'язкiв з Грузiєю
21017,Галайчук Вадим Сергiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Iндiя,Член групи з мiжпарламентських зв'язкiв з Республiкою Iндiя
21017,Галайчук Вадим Сергiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Королiвством Бельгiя,Член групи з мiжпарламентських зв'язкiв з Королiвством Бельгiя
21017,Галайчук Вадим Сергiйович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Член групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
21017,Галайчук Вадим Сергiйович,Голова Української частини в мiжпарламентськiй органiзацiї,Українська частина Парламентського комiтету Української частини Парламентського комiтету асоцiацiї,Голова Української частини Парламентського комiтету Української частини Парламентського комiтету асоцiацiї
21018,Галушко Микола Леонiдович,Член Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань правоохоронної дiяльностi,Член Комiтету Верховної Ради України з питань правоохоронної дiяльностi
21018,Галушко Микола Леонiдович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Об'єднаними Арабськими Емiратами,Член групи з мiжпарламентських зв'язкiв з Об'єднаними Арабськими Емiратами
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Корея,Член групи з мiжпарламентських зв'язкiв з Республiкою Корея
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Турецькою Республiкою,Член групи з мiжпарламентських зв'язкiв з Турецькою Республiкою
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Королiвством Бельгiя,Член групи з мiжпарламентських зв'язкiв з Королiвством Бельгiя
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Член групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
21018,Галушко Микола Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Азербайджанською Республiкою,Член групи з мiжпарламентських зв'язкiв з Азербайджанською Республiкою
21019,Гевко Володимир Леонiдович,Заступник голови Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань бюджету,Заступник голови Комiтету Верховної Ради України з питань бюджету
21019,Гевко Володимир Леонiдович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Японiєю,Член групи з мiжпарламентських зв'язкiв з Японiєю
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Угорщиною,Член групи з мiжпарламентських зв'язкiв з Угорщиною
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
21019,Гевко Володимир Леонiдович,Член Української частини в мiжпарламентськiй органiзацiї,Українська частина Парламентської асамблеї України i Республiки Польща,Член Української частини Парламентської асамблеї України i Республiки Польща
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Швейцарською Конфедерацiєю,Член групи з мiжпарламентських зв'язкiв з Швейцарською Конфедерацiєю
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Польща,Член групи з мiжпарламентських зв'язкiв з Республiкою Польща
21019,Гевко Володимир Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Князiвством Монако,Член групи з мiжпарламентських зв'язкiв з Князiвством Монако
21020,Герасименко Iгор Леонiдович,Член Комiсiї,"Тимчасова слiдча комiсiя Верховної Ради України з питань розслiдування пожежi (вибухiв) на складах боєприпасiв у перiод з 2014 по 2018 роки в м. Iчня (Чернiгiвська обл.), м. Калинiвка (Вiнницька обл.), м. Балаклiя (Харкiвська обл.), м. Сватове (Луганська обл.), м. Кривий Рiг (Днiпропетровська обл.)","Член тимчасової слiдчої комiсiї Верховної Ради України з питань розслiдування пожежi (вибухiв) на складах боєприпасiв у перiод з 2014 по 2018 роки в м. Iчня (Чернiгiвська обл.), м. Калинiвка (Вiнницька обл.), м. Балаклiя (Харкiвська обл.), м. Сватове (Луганська обл.), м. Кривий Рiг (Днiпропетровська обл.)"
21020,Герасименко Iгор Леонiдович,Член депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ""","Член депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""СЛУГА НАРОДУ"""
21020,Герасименко Iгор Леонiдович,Член Комiтету Верховної Ради України,"Комiтет Верховної Ради України з питань нацiональної безпеки, оборони та розвiдки","Член Комiтету Верховної Ради України з питань нацiональної безпеки, оборони та розвiдки"
21020,Герасименко Iгор Леонiдович,Член Комiсiї,Тимчасова спецiальна комiсiя Верховної Ради України з питань формування i реалiзацiї державної полiтики щодо вiдновлення територiальної цiлiсностi та забезпечення суверенiтету України,Член тимчасової спецiальної комiсiї Верховної Ради України з питань формування i реалiзацiї державної полiтики щодо вiдновлення територiальної цiлiсностi та забезпечення суверенiтету України
21020,Герасименко Iгор Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Член групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
21020,Герасименко Iгор Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
21020,Герасименко Iгор Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Угорщиною,Член групи з мiжпарламентських зв'язкiв з Угорщиною
21020,Герасименко Iгор Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Державою Iзраїль,Член групи з мiжпарламентських зв'язкiв з Державою Iзраїль
21020,Герасименко Iгор Леонiдович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
17985,Герасимов Артур Володимирович,Член Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань аграрної та земельної полiтики,Член Комiтету Верховної Ради України з питань аграрної та земельної полiтики
17985,Герасимов Артур Володимирович,Спiвголова депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""ЄВРОПЕЙСЬКА СОЛIДАРНIСТЬ""","Спiвголова депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""ЄВРОПЕЙСЬКА СОЛIДАРНIСТЬ"""
17985,Герасимов Артур Володимирович,Спiвголова групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Республiкою Чилi,Спiвголова групи з мiжпарламентських зв'язкiв з Республiкою Чилi
17985,Герасимов Артур Володимирович,Заступник Голови Постiйної делегацiї в мiжпарламентськiй органiзацiї,Постiйна делегацiя у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi,Заступник Голови Постiйної делегацiї у Парламентськiй асамблеї Органiзацiї з безпеки та спiвробiтництва в Європi
17985,Герасимов Артур Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Японiєю,Член групи з мiжпарламентських зв'язкiв з Японiєю
17985,Герасимов Артур Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Член групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
17985,Герасимов Артур Володимирович,Член Виконавчого комiтету в мiжпарламентськiй органiзацiї,Виконавчий комiтет Нацiональної парламентської групи в Мiжпарламентському Союзi,Член Виконавчого комiтету Нацiональної парламентської групи в Мiжпарламентському Союзi
17985,Герасимов Артур Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Iталiйською Республiкою,Член групи з мiжпарламентських зв'язкiв з Iталiйською Республiкою
17985,Герасимов Артур Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Швейцарською Конфедерацiєю,Член групи з мiжпарламентських зв'язкiв з Швейцарською Конфедерацiєю
17985,Герасимов Артур Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
11121,Геращенко Iрина Володимирiвна,Член Комiтету Верховної Ради України,Комiтет Верховної Ради України з питань зовнiшньої полiтики та мiжпарламентського спiвробiтництва,Член Комiтету Верховної Ради України з питань зовнiшньої полiтики та мiжпарламентського спiвробiтництва
11121,Геращенко Iрина Володимирiвна,Спiвголова депутатської фракцiї,"Фракцiя ПОЛIТИЧНОЇ ПАРТIЇ ""ЄВРОПЕЙСЬКА СОЛIДАРНIСТЬ""","Спiвголова депутатської фракцiї ПОЛIТИЧНОЇ ПАРТIЇ ""ЄВРОПЕЙСЬКА СОЛIДАРНIСТЬ"""
11121,Геращенко Iрина Володимирiвна,Член Комiсiї,Тимчасова спецiальна комiсiя Верховної Ради України з питань формування i реалiзацiї державної полiтики щодо вiдновлення територiальної цiлiсностi та забезпечення суверенiтету України,Член тимчасової спецiальної комiсiї Верховної Ради України з питань формування i реалiзацiї державної полiтики щодо вiдновлення територiальної цiлiсностi та забезпечення суверенiтету України
11121,Геращенко Iрина Володимирiвна,Член Виконавчого комiтету в мiжпарламентськiй органiзацiї,Виконавчий комiтет Нацiональної парламентської групи в Мiжпарламентському Союзi,Член Виконавчого комiтету Нацiональної парламентської групи в Мiжпарламентському Союзi
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Федеративною Республiкою Нiмеччина,Член групи з мiжпарламентських зв'язкiв з Федеративною Республiкою Нiмеччина
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Канадою,Член групи з мiжпарламентських зв'язкiв з Канадою
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї,Член групи з мiжпарламентських зв'язкiв з Сполученим Королiвством Великої Британiї та Пiвнiчної Iрландiї
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Iталiйською Республiкою,Член групи з мiжпарламентських зв'язкiв з Iталiйською Республiкою
11121,Геращенко Iрина Володимирiвна,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Французькою Республiкою,Член групи з мiжпарламентських зв'язкiв з Французькою Республiкою
15827,Герега Олександр Володимирович,Голова пiдкомiтету Комiтету Верховної Ради України,"Пiдкомiтет з питань загального податкового адмiнiстрування та оподаткування податком на прибуток пiдприємств, бухгалтерського облiку i аудиту Комiтету Верховної Ради України з питань фiнансiв, податкової та митної полiтики","Голова пiдкомiтету з питань загального податкового адмiнiстрування та оподаткування податком на прибуток пiдприємств, бухгалтерського облiку i аудиту Комiтету Верховної Ради України з питань фiнансiв, податкової та митної полiтики"
15827,Герега Олександр Володимирович,Член депутатської групи,"Група ""За майбутнє"" у Верховнiй Радi України","Член депутатської групи ""За майбутнє"" у Верховнiй Радi України"
15827,Герега Олександр Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Азербайджанською Республiкою,Член групи з мiжпарламентських зв'язкiв з Азербайджанською Республiкою
15827,Герега Олександр Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв iз Сполученими Штатами Америки,Член групи з мiжпарламентських зв'язкiв з Сполученими Штатами Америки
15827,Герега Олександр Володимирович,Член групи з мiжпарламентських зв'язкiв,Депутатська група Верховної Ради України з мiжпарламентських зв'язкiв з Австрiйською Республiкою,Член групи з мiжпарламентських зв'язкiв з Австрiйською Республiкою
15827,Герега Олександр Володимирович,Член Української частини в мiжпарламентськiй органiзацiї,"Українська частина мiжпарламентської асамблеї Верховної Ради України, Сейму Литовської Республiки та Сейму i Сенату Республiки Польща","Член Української частини мiжпарламентської асамблеї Верховної Ради України, Сейму Литовської Республiки та Сейму i Сенату Республiки Польща"
